reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
cd2e376e-7638-4da2-a1ed-b052889077c6,Philip Romm,https://play-lh.googleusercontent.com/a/ACg8ocI9VRaCe-jftEnFaKiMDa-Dzq0HCVQUdVk6I-7XWDygKiBXtg=mo,"The drivers are fine. The customer service is non existent specifically when trying to correct payment errors where, for example, a payment option is deselected, but charged anyway. This is a very poorly run company that ultimately can be rendered obsolete by any competent competitor.",1,4,4.555.10003,2024-12-08 18:21:54,,,4.555.10003
603388fe-dac7-472a-8168-aae43db21693,Stefan Jaworiwsky,https://play-lh.googleusercontent.com/a/ACg8ocKLpDwG2wl2yimH8spHxyI1z-3p2Qn-EJDfdixMVasTTJYdzg=mo,Had me stood at the end of my drive for a long period of time where the driver cancels last minute! Automatically picks the next driver which is 15 mins away. When I cancel I get charged £5!? Perhaps you should be compensating the customer not the driver. If the driver commits then they shouldn't be able to cancel.. Uninstalling the app. Using a local taxi service now where the prices are the same if not cheaper! Avoid.,1,55,4.551.10000,2024-11-08 10:49:32,"Hi Stefan, the trip fare and surge charges are subjective to demand and supply in the area at the time. It constantly changes with the rise/fall in either factors. We are working towards the dynamic fare policies to make it as fair for both our riders and driver-partners.For further queries, reach out to us at t.uber.com/contact and we'll connect.",2017-10-13 15:09:33,4.551.10000
00b9dc37-03a0-4d74-a3af-6079bd1b1cd2,Ellie Hambia,https://play-lh.googleusercontent.com/a-/ALV-UjUWvFvnPIFocLZKdKkKUXbF3R3CFGdcK1r2pZvLolWplhUq2ByV,"Every Driver demand for extra cash or money, and find excuses like network error or server down. Maximum driver is very rude and arrogant.Most of the time Uber driver refuse to complete the ride, and give excuses like pay 200rs where my fare amount is 145rs they always demand extra money. Every time I have to quarrel,argue or bargain with them. Therefor I can't argue with them everytime. Anyway I'm uniunstalling this App, hope Uber make any changes in future and provide people better experience.",1,0,4.556.10007,2024-12-21 15:14:08,,,4.556.10007
6235df8b-0725-47f2-8f00-7d0fae261bc1,Michael Tyomin,https://play-lh.googleusercontent.com/a-/ALV-UjUya9eGQq3ncZ1fy6wOv_Tr536I2xzEa2fiydRNwsT9ed7IOiC9Fg,"It's impossible to cancel your membership through a phone call. You have to contact their support through the app which I've been waiting for 2 hours and they haven't reached out to me. Please for anyone reading this do not subscribe to their Uber one membership, you won't be able to cancel, you will might have to block your credit card.",1,25,4.550.10001,2024-11-07 00:50:49,,,4.550.10001
a894b3b4-fe06-4c46-bd43-c70980d1ef7f,Shristy Gaurav,https://play-lh.googleusercontent.com/a-/ALV-UjXmYn5fTnLKXsM9DhDYba-_Re599AeWkSw-4wrsrZNR0hRWM4q4,"Worst app to book a cab. There was a glitch in their app. I had paid the drive via cash but that same extra amount got added to my ride. Hence, I had to pay extra money for my ride. There's no resolution from their side yet. It's been days reaching out to them. Please use Rapido in india, their customer support service is superb unlike uber where they don't even bother to understand the issue.",1,12,4.555.10003,2024-12-14 17:58:21,,,4.555.10003
41c16b7a-00dc-4d58-8c02-2df906d755ac,Danna Pino,https://play-lh.googleusercontent.com/a/ACg8ocIslHB2SJjk9ccPFt7RcqFALNgulZEh-iJaACpSee6UY17_Aw=mo,"I hate that it requires me to log in every time I open the app. It does not allow you to save the exact pick up location. Only saves the street address but not the exact location. Also, even if you pin your pick up spot, the driver would wait at a different spot so you have to walk and find the vehicle.",1,11,4.547.10001,2024-10-17 03:13:09,,,4.547.10001
6c02545a-1c15-4fc2-87af-3a72e6073461,PARAS VARIA,https://play-lh.googleusercontent.com/a-/ALV-UjVvywOF8bZeL1Tqf3aRI6uO-iZUb_cn8fOEATX3qqWSt3DfEfjl,"Arriving time & driver quality is was good earlier. But, now, they are taking more time to arrive at pick up location. Sometimes, drivers are denying drive after arriving at pick up location if its at railway station or their unwanted location. They will wait to cancel drive from our mobile so that they will earn as cancelation charges from our pocket!!",3,77,4.556.10005,2024-12-14 07:34:23,,,4.556.10005
907ce674-1769-415f-8de6-3cc7ade54821,Levi Hubbell,https://play-lh.googleusercontent.com/a-/ALV-UjWuuwr-OKNYHOV7KQon4hO6XDyd_5j-s8evrtDvztQo50LHUfJH,"Trying to update my phone number and it will not let me. At first it said that it was temporary disabled. I brought this up to customer service and they got back to me a few days later (weekend). After they ""fixed"" the issue, it now gives me the error that I've made too many attempts. I reached back out to customer service and they told me the issue was on my end and they can't do anything about it.",1,26,4.550.10001,2024-11-07 08:30:55,,,4.550.10001
7e87cd3e-fb6d-43ce-b8f2-d5a7054ad4e7,Michael Johansson,https://play-lh.googleusercontent.com/a-/ALV-UjWV3MHgWkaopE0-xWq0PVL2PCW2NzY1Hf9DIx5qoHHPlh9H9wHY,"The app is not without merit but I've had a bad experience with the highly promoted car rental which has resulted in me losing a fair amount of money. The flow to rent a car is deceptively simple - lacking transparency on some of the requirements - and the TnCs are vague at best. Do yourself a favour and don't bother rent through Uber! But if you must, run a DVLA check first... If your record is anything but spotless, assume the hirer's won't release a vehicle and Uber will make a tidy profit.",2,14,4.553.10000,2024-11-29 19:28:41,,,4.553.10000
5a650d0f-e43f-4082-b148-5c1994d32741,Mahmoud ElMeligi,https://play-lh.googleusercontent.com/a/ACg8ocJqitxpDJvM367DFaXoIk2ru1zRLrhJ-nqq3Bzy5iWUD-BZEA=mo,"I lost an item in the car, i tried to contact the driver just a few seconds after he left, but since its uber, i faild to reach the driver, they don't have a hotline, you can just drop a note on their application, and its up to them to respond with whatever useless reply from their side. Short answer, if you lose an item in uber, you don't get it back, they don't care at all, they will not even let you get in contact with the driver",1,63,4.549.10000,2024-10-27 03:39:51,,,4.549.10000
6526fc6c-1d13-4f60-80fc-e226418f8e3b,Brett Deadman,https://play-lh.googleusercontent.com/a/ACg8ocJqCfKrpq7zw5gSXzEsYBsAWlDVBYizlBHWw9tjRYK6dRoBZw=mo,The one main complaint I have with this app is the GPS is off not by a lot but the driver is one side of the street and I'm on the other. It's not always but sometimes. The GPS gives the driver weird direction. Like I thought we would be going this way but goes the other way. Like turning up the street but go back to the same street we left? I give it four stars. But overall the app is good.,4,40,4.555.10003,2024-12-04 23:14:29,,,4.555.10003
c231ea9a-f1c8-4e8a-9406-5b633972e0ae,Ghost Guy,https://play-lh.googleusercontent.com/a-/ALV-UjUL4GZv676koAuagnsgDr0vP3RlnJN71GCMcy2vfU5LaAXFFVUR,There is now no way to actually contact uber if you have a problem. It's all AI and chat bots. There was no way to report or talk to someone about my issue. I had a scheduled pick up for this morning but the driver was assigned to a different trip and I was never contacted and another driver was not assigned. I've used uber a decent amount over the years. Probably switching to Lyft now.,1,6,4.555.10003,2024-12-06 14:43:59,,,4.555.10003
8f69d748-7e4a-42d4-a816-a131c7dc910e,Riju Thomas,https://play-lh.googleusercontent.com/a-/ALV-UjW40HF6hUCfMwv0v3-WluUCC-kv0M8W4aVzBY4t79vWgNka0hvD,"1. Maps always have issues.its difficult to track the cab. 2. Voucher won't work. App will stop while getting payment from vouchers. 3. Maps will go only via short , unsafe , pathetic roads. 4. Last minute cancellation. 5. Only getting cash payment mode rest is PayPal which support is pathetic.",1,1,4.556.10005,2024-12-15 06:49:36,,,4.556.10005
004c358b-3fff-4a61-a241-635f2d54fa70,Mikhail Rinquest,https://play-lh.googleusercontent.com/a-/ALV-UjX7Z-dVBpEvWESOgF4ak0wlOrf9eDT0jkt1hGd4KJABliI6WMt3,Uber is a great and convenient app ! For me wherever I am I can request and there are always users nearby. But.. Just a small but lol. It's more of a request. Is it possible for the tech team to create a uber pets ? For eg for those who don't drive and would love to take their dogs out for the day like to the park or beach that's would be fantastic and also At a affordable and reasonable price.,5,13,4.555.10003,2024-12-07 08:10:11,,,4.555.10003
0cfb2811-c248-4597-b78a-629680c6667b,Shivagurunathan Mariappan,https://play-lh.googleusercontent.com/a-/ALV-UjWsJm2IbasNNXzKGYrqJetKXpe8rxrA0KswnjrQAvL4dPFfRJRz,"Useless app. No proper means to connect with customer support for an upcoming trip. Vehicle arrived for my trip. However, the driver is not able to start the trip due to a glitch in his uber app. He is not able to cancel the trip. Even I am not able to cancel the ride without charges. Bad customer support.",1,23,4.555.10003,2024-12-07 14:20:19,,,4.555.10003
9a9c1bcf-75cf-4066-9554-7166c44b5e4b,Roberto James,https://play-lh.googleusercontent.com/a-/ALV-UjWci8RTqQVQWLrm6eD8sQVHzCC7PlADedjkNORcmltyusv1Q_EqSw,There are bugs on the Uber app and there is absolutely no way yo report them! Trying to provide feesldvack on driver that refuses the right address and the app just blows up saying there is no content to display. There is no way to report bugs in the app. Guess they don't really care to improve anything.,1,1,4.556.10005,2024-12-17 01:36:38,,,4.556.10005
1a66087e-4354-49f0-8fc2-c1fd27668eb2,Twinkle More,https://play-lh.googleusercontent.com/a-/ALV-UjWRtiyZm-SJrXokyXTxfdInsjnYHVG2ekZ1g2FbgoYAxM0rqq4A,"It's been 8 months for now & this app is getting worse day by day. 1. When I click on ""call driver"" button, it display error page. WHY? 2. The driver himself is not able to callback due to app issues. 3. Everytime I open app, it asks for phone no. & things(despite of me already being logged in) 4. App hangs multiple times (despite being updated, cache clear, full sim range)",1,58,4.556.10005,2024-12-18 14:44:08,,,4.556.10005
f59ddf05-ba4b-42e6-b6ce-cdce501b08ae,Sathi Vijay Manikanta Reddy,https://play-lh.googleusercontent.com/a/ACg8ocIgLuR511IRpgoUkQVN8giYQpkBWU7IZvjN3X9AiaqBZfinnohi=mo,"Uber is not providing the tax invoice. In the help section they are telling that there is an option to download Tax Invoice, but when I tried it is showing there is no tax invoice. I request Uber to resolve this issue. If this issue is not resolved, the user count may reduce rapidly",1,0,4.556.10005,2024-12-21 17:41:50,,,4.556.10005
254b2f76-4b5f-4168-96f7-25173bf308d7,Mitch Mitchell,https://play-lh.googleusercontent.com/a-/ALV-UjUTTaivG1x8cXvb75p4y-dL8Fyj_YLme-ssV7xtdC9YZb2NPdxRTw,"The app and getting all of it to request a ride is absolutely awful, it's difficult but the driver was a very nice gentleman and he drove great. If the can make the process to request a ride easier and more efficient I will use again but if don't change the process I will use someone else.",5,2,4.555.10003,2024-12-08 06:33:28,,,4.555.10003
82ec5dbb-84ba-4b96-a809-250605d34db0,Lucy Arias,https://play-lh.googleusercontent.com/a/ACg8ocILJFCBuMPt0nPhuXChnH6rzAHS9Aj4qAcJ6jd8fOLUKhcLhg=mo,"Too frustrating to navigate when help is needed!! Recently, however, I must admit my experience with Uber Support has improved considerably; and though at times having my issues properly addressed has been somewhat challenging, for the most part I'm happy to say Uber customer service agents actually do their best to provide satisfaction and adequate information to help me receive positive results as needed.🧏🏻",4,2,4.555.10003,2024-12-12 03:08:21,,,4.555.10003
ab242f12-588f-4827-82dc-1d8b6d2248ef,Connagh Jacobi,https://play-lh.googleusercontent.com/a-/ALV-UjW6QCi930eam6Bq6FOHRK0fRAsb0RmUdgTv1eu5TSYrpBDC8Mqx,On average it now takes me 20/30 minutes to get a ride confirmed and multiple attempts as it times out after 10 minutes. Uber claims there busy but the app gives the impression there's lots of drivers about so it's clear there's a problem just not what it actually is. Just book with a local company or go get cash out.,2,2,4.555.10003,2024-12-13 03:43:52,,,4.555.10003
091bc0b8-96eb-4132-9b41-a0f5af2c03b1,Barry Benedict,https://play-lh.googleusercontent.com/a/ACg8ocLLNaOVw-s8V_erm2w0e3-b_3UMWufTvrldbBPMlNp9DUDCcQ=mo,"Uber is always coming thru way more tough compared to any/all it's competitors. When comparing to Lyft, Uber 9 times outta 10 has the better price option and always gives multiple options to try n help the rider save. I've noticed for some reason and idk y, but 99% of my drivers are more polite and keep their vehicle much cleaner along with snacks and other accommodations. I pay for a rideshare at least 2-3 times per week minimum and have no problem switching my #1 choice! $@*!#001UBER100#!*!@$",5,6,4.555.10003,2024-12-10 06:26:47,,,4.555.10003
3d39a1e7-d22c-4850-a03f-d73bb7df474e,Pradyuat patra,https://play-lh.googleusercontent.com/a-/ALV-UjVtKSJWARCh3mOucl3yIj3kBt3Thj-SZIofWRzSXRNyPfGr52C6,Uber plays a cheat game with customers. It shows less rate while booking and at the end of the trip charges high rate. My experience today: I booked uber for drop at Santragachi station from new Taratala Road. While booking it showed 326/- and at the end of trip the fare comes out 512/-. There is no reason why it will go up so much. There was no traffic jam also.,1,1,4.556.10005,2024-12-20 18:03:13,,,4.556.10005
488954ca-73c2-4c5f-9312-2285beaef3a4,Ganesh Krishnan,https://play-lh.googleusercontent.com/a/ACg8ocIw6Y-BamaPBo6qibxV65aNeCA9Ye7B7pcBzqD_qriA3126kg=mo,"the amount 1238.42 got deducted from my card but the app automatically got closed. I opened the app. I could not see any car booked. Then the app showed ""something went wrong"" and I had to rebook using UPI. THE Above mentioned amount is not reversed by the uber. Please look into this",2,8,4.556.10005,2024-12-13 06:06:41,,,4.556.10005
5dfc2938-c074-4f7d-a865-0210bb49dcb8,Samrat,https://play-lh.googleusercontent.com/a-/ALV-UjWfzEdSINlA2z65U6SYALQuueQFQmb5nws0isyG2tLWhVbaj1gz4w,"Pathetic experience with cab drivers in kolkata. First none of the accept the bookings. Even if they do, after keeping you waiting for sometime they will cancel your trip leaving you with no other option than to look for other public transport. I have been using uber since 2015 and have never seen such poor service and driver in any other app.",1,2,4.555.10003,2024-12-15 10:55:39,,,4.555.10003
a7164d1e-581f-45a4-836c-0e1bb45829b9,Gaza Baza,https://play-lh.googleusercontent.com/a-/ALV-UjUmTvznIaO19xke7cdW6nggBKE7oHBhPmJyQUqyIplseGQGW2s,"Uber’s given me quite the magic trick — turned two cancelled rides into a £60 disappearing act. Paid cancellation fees (fair enough, my choice), but then found two mysterious ‘authorization holds’ totaling £44 just loitering in my account. So, nearly £60 down and still didn’t even get an Uber! If I wanted to throw money into a black hole and get nothing in return, I’d at least expect a bit of showmanship. Thanks, Uber, for the most expensive non-ride I’ve ever not taken.",1,31,4.547.10001,2024-11-10 20:03:04,,,4.547.10001
d5235a89-eec0-4e94-b5f6-248c4ad6216b,Pragya Gupta,https://play-lh.googleusercontent.com/a/ACg8ocIM06VgXPSggF7zdNakRjtGwjqztMPbd8suLLkb4bveZWvtGA=mo,Worst app! I urgently needed to go to a place and first I wasn't able to find a driver. When someone accepted the ride the driver cancelled after 5 minutes. It's so frustrating! Worst app. There is no proper customer care services and the prices are also very high. Edit: Today I had to wait for 20 minutes. At last the driver cancelled the ride and I got late. If a customer cancels the ride he/she has to pay charges but drivers don't need to pay any. WHY??,1,68,4.555.10003,2024-12-13 12:19:52,,,4.555.10003
108b4c20-50ef-464a-b34e-293d912c3492,John Jagat Shine Isac,https://play-lh.googleusercontent.com/a-/ALV-UjWfHXSeIxyshz6ImKnANsW2nL5voVUEOzSD5d3Xt7-uWWO-TwtT,"Dear Uber, Thanks for your email. But to be honest, I'm done with your app. I paid for my ride, but when I tried to book my return trip, your app kept asking me to pay again. It was insulting. I had to download Rapido and book my return trip with them. And you know what? I'm not coming back to Uber. Your app failed me, and I don't want to deal with it again. Don't bother sending me any more emails or offers. I'm done.",1,2,4.556.10005,2024-12-13 19:33:26,,,4.556.10005
536c3c39-ac7d-4d23-9ad7-fd790439489f,Jeff Ward,https://play-lh.googleusercontent.com/a-/ALV-UjWorMKx0Sc_v1NxrblGCcV8YB4HZ24K2RxHBnAo1EqAvw2_9b0M,"I was a big fan of Uber until tonight. I booked an Uber home from an event, a price and pickup time were quoted, then no driver was found. Several times, with ever increasing prices. After 45 minutes I got a ride on Lyft (for less than the original price that was never honoured). Uber, if you quote a price, honour it. If that means you have to pay drivers extra, then that's what you should do.",2,1,4.556.10005,2024-12-15 13:27:03,,,4.556.10005
df23625d-653a-4752-b921-156c8eebfe64,Yafa b,https://play-lh.googleusercontent.com/a/ACg8ocKTQavWO6FiXC9lZc3mGIP6brrP3cFJUPKjqPhg9TyCeDZU0g=mo,"I know time is hard, but cheating on your customers is low. Driving are taking routes that are long, or they will get stuck in traffic, and if you tell them, they will want to argue with you. I have used Uber to 2 weeks straight and twice a day. When going through my records, I noticed I have been charged an extra £50 in total. Called customer support lady put me on hold and hang the call. Didn't give me a call back. Send a message through the app, but no response. It is almost a week.",1,20,4.553.10000,2024-11-24 09:08:15,,,4.553.10000
c758829b-8def-4bf3-b314-94fcde037bf4,Alex Lugibihl,https://play-lh.googleusercontent.com/a-/ALV-UjXBYbZkjPxZD0HygAhCmwM4zQHZ6CTE_gA4R09brLrushqFu6nY,"Annoying to navigate, unsure if my voucher is being used, it said it was, but shows the trip costs a certain amount, customer support is just articles. I feel like I need a course and someone at Uber on the phone just to navigate the thing.",1,2,4.556.10005,2024-12-12 20:30:45,,,4.556.10005
6bc9ff24-59b7-45c7-9846-ba0f635c4414,Saibal Routh,https://play-lh.googleusercontent.com/a-/ALV-UjVOfNZLasco-VI9_NkJiYAZMt1wXycPtA2ysPzODw7N0gb93g,"Great App, very user friendly interface and very easy navigation menus. Also I love the concept of matching rider rating with driver rating which is absent in other Cab hailing Apps. Kudos to the maker of the app for creating such a terrific app. Really love it.",5,3,4.556.10005,2024-12-16 19:43:03,,,4.556.10005
64db055a-9f74-444a-9c2c-a00ac3f57755,Javier Mejía,https://play-lh.googleusercontent.com/a-/ALV-UjUPEfL24HS4WRq3o-bjMIgtdaXw73CKxJ1cQqIwplkHh8b7dmBz,it's always quick waiting for a ride sometimes it can be more expensive than Lyft not much to say about the app to be honest since the drivers do all the work . I guess the only thing you can rate Uber for is how quickly they match you with a driver the rest is on the drivers service but overall I like it.,5,1,4.556.10005,2024-12-16 20:59:51,,,4.556.10005
4525e3c2-93b5-4bb3-8d28-e01bf9d627c2,Elizabeth Gabriella Johnson,https://play-lh.googleusercontent.com/a-/ALV-UjVYNdMlCmiR-xUbigjBSe3HB1FC5uFdvaZ_Ko7x4slqyjXFmBg,"I like the app, but I feel so bad for these drivers. I took an Uber to work yesterday morning. The trip cost me $43.95. When the driver ended the ride (I was getting out), I noticed that of that $43.95 I was charged, he only received $18.15 of it. SHAMEFUL. It's already an expensive trip, and I see now why these drivers depend on tips so much. But for the customer, we're already paying A LOT. Uber ought to be absolutely ashamed.",3,1,4.556.10005,2024-12-20 19:13:42,,,4.556.10005
05f524b5-d156-45c2-bf84-2015c7574358,Aman Gaikwad,https://play-lh.googleusercontent.com/a-/ALV-UjXEwvj89rjr2_WrrnzPYBGcWWR_0MF4_bpSFBeQ9ERG9esKm0zR,Worst app ever. Every time when I try to book cab initially it shows less amount and when I book it never books the cab and take too long to book. Second time when I try they increase the fares way too much. This app is pathetic. 1 star is the least I can give otherwise they don't deserve 1 star also.,1,1,4.556.10005,2024-12-15 17:18:34,,,4.556.10005
5d9742af-29c4-4343-9e1d-3a57b7429add,Alex Banx,https://play-lh.googleusercontent.com/a-/ALV-UjW-h1WfYmSmz-7OqPERpFFfVPcJY4pIh0l1-p5PmmAIQmS-9Q7U,"I scheduled a ride for the morning, was given a price. Confirmed. I was outside before the driver, no stops. I just checked my phone and I was charged DOUBLE! Double!!! Heavy traffic isn't on me and is not an excuse to charging people double the quoted price without any notification. It's a Tuesday morning in L.A., of course there's going to be traffic. Useless Ai ""support"" chat.",1,5,4.555.10003,2024-12-10 20:55:07,,,4.555.10003
f3e87e80-8ab8-48a3-a756-184da6e3e39b,yung zizou,https://play-lh.googleusercontent.com/a/ACg8ocJbtcvd0CCjWXhvdXdK5wqctuSc1QB2MLXZMPfr8MFIs9H54g=mo,"I used uber almost on a daily basis, but today will be my last ride. Uninstalling the app hope others do too. What a dirty trick to start charging more in order for a car to arrive without a 10+ min delay. Instead of rewarding customers you try to take advantage of them.",1,2,4.555.10003,2024-12-10 12:14:37,,,4.555.10003
907e4330-4c3e-4135-8e3a-61ff2c13f529,Harshwardhan Pathak,https://play-lh.googleusercontent.com/a-/ALV-UjVGs5RSG1xzDhiqUVvanSIAc57pwWaY9UNvfB8p0fq7hyafBvf9,"Uber in India has no standard, especially when it comes to auto booking. They accept and cancel the bookings more faster than the speed of light. They have no sense and they understand no emergency of the passengers. Cancelling my 4 rides after accepting the bookings uber expects me to rate them!!! I would rather walk than taking an uber.",1,4,4.555.10003,2024-12-06 08:52:33,,,4.555.10003
7a2c533e-2e3d-48e8-aebd-b7bc0e1bc5f6,Eddie 777,https://play-lh.googleusercontent.com/a-/ALV-UjUytmpNss8KMuHa_Hw89dPrcswX6W-umubS5hq9i9g1amWMatNoHw,"Downloaded the app, had two quick rides today for the first time. Big bang boom, done. Even leaving tip takes about 10 seconds. The app is slick and I can watch the car the entire way before I'm picked up until I'm dropped off, in real time. Sweet use of technology",5,4,4.555.10003,2024-12-10 00:15:28,,,4.555.10003
faef3764-71ab-4abb-97a3-4630a96590b5,Geena Rose Davis,https://play-lh.googleusercontent.com/a/ACg8ocJ7zxlx0NrE9urHqyuuX360BZ7p1hSrmc1OcqmArtO-q4ujxQ=mo,Two words: [cheap] grocery delivery! Glad I checked Uber on a whim one day while I was in a Lyft and found it's really expanded what it is. Definitely not what it was 10 years ago. (An expensive ride request app.) They roll out offers all the time. My grocery pick up from my local store costs about $6 which is awesome when I need my items asap and can't get immediate delivery from store. I plan to try more of what they offer. A big help since losing my car,5,12,4.556.10005,2024-12-18 07:41:11,,,4.556.10005
f1af0859-e6cf-4bdf-84e1-b7d597930fe5,Olaleye Akintemi,https://play-lh.googleusercontent.com/a-/ALV-UjWqjrL7Em4UwdE8yTD2Vq3-3SbVtJW6kpuATZH4B9PkwtO200rI5Q,"I use Uber in the UK as well as whenever I am in Nigeria. The experience is very good and it is very convenient in so many ways. I know the cost of the journey in advance, and I pay Uber through my bank account. The drivers always turn up on time, and they never charge me any extra money. Uber is the best and most convenient way to move around anywhere in the world. 👌👍❤️",5,67,4.555.10003,2024-12-07 08:39:16,,,4.555.10003
bc94e556-8ea5-474f-91c5-99aca414e33d,Harshita,https://play-lh.googleusercontent.com/a-/ALV-UjWcg4YVgEBBIamqsjL3ALMoYZiCPLxqiaZTgFE6Z9Vwtv1TbYLA,"The feature to switch mode of payment has been redundant in India since the launch of the app. It is high time that Uber fix this bug. This leads to a high number of cancelations and drivers insisting on going directly without the app to meet their minimum cost. For riders this becomes difficult no one wants to be unfair to the drivers but, this also comes at the cost of safety of the riders.",3,45,4.555.10003,2024-12-09 08:48:34,,,4.555.10003
d3db7475-1f2d-4355-a308-dcfbc5ab1713,Vivek Behere,https://play-lh.googleusercontent.com/a/ACg8ocK9KdiFQjok6Xh_yI78Au4GLglP0S2Lu4oG7BkK-JBrO5kUsA=mo,Ride cost is not correct when we schedule ride. Cost only shows fare not booking charge. When it comes to pay final bill then Uber is showing extra 100rs. This is really frustrating experience coz just 10 min ago before starting ride i see almost half price of my booking price and then you are charging extra cost on already fixed high cost,1,3,4.555.10003,2024-12-07 05:35:21,,,4.555.10003
271b86dc-8bd1-41b4-94dc-3887b183d729,Spencer,https://play-lh.googleusercontent.com/a/ACg8ocJGeL8V-6_3qQCha_qgW53r2Rx5qsku5Na283Loe4El8eYf=mo,"Charged me $9 more than advertised for the trip, then claimed it told me that in advance. You did NOT. This was on top of the reservation fee, booking fee, and tip. I was also on time. Also asks for facial scans. Boooo.",1,0,4.556.10005,2024-12-20 16:32:50,,,4.556.10005
7011b00d-a35a-4227-8792-e3ebca9463d7,Mikah Holman,https://play-lh.googleusercontent.com/a/ACg8ocLFRW1qvy_bkcrD_gpSGXhBedsjzqoXMJcz-h7OAQk6JSADFw=mo,"Love Uber, it's my preferred rideshare app, I just wish that they would pick me up on the correct side of the road! I live in freaking Chicago and downtown, it can be impossible to cross the street. Wish they'd make it possible to always pick up on the correct side",4,1,4.556.10005,2024-12-14 04:28:20,,,4.556.10005
55d4f122-e471-428e-bcc0-85df4ce4fdb6,Eric,https://play-lh.googleusercontent.com/a-/ALV-UjXtYJ2b_ZklyWZC6OpDRfoxWPrz5lzZk3L9nkqHFDZ3guzKLrV1Vg,"I order a trip in Amsterdam while I happen to be within an Uber-defined exclusion zone, so the pickup point is actually a 10 minutes walk away. Trip gets cancelled by Uber when I'm 100m away from pickup point. I get charged €9.50 for cancelling the trip. I use a taxi. Uber gets 1 star. End of story.",1,2,4.555.10003,2024-12-07 04:05:46,,,4.555.10003
008801b3-4208-46ed-960b-ac643b66c1cd,Trinanjana Mukherjee,https://play-lh.googleusercontent.com/a-/ALV-UjXRhRVDVrnOhpNB3z-F_IB-kdXcFto_3Dqir-mC7znjsOhHY0pw,Not very good experience.. Almost every driver ( except few ) stand at there comfort location and asked me to come there... If I have to go to the driver then why I booked car/ bike and paying extra money?? Except that almost every driver demanded extra money. I am a regular custom but I have to tell your customer service is very bad.,3,89,4.555.10003,2024-12-09 07:33:12,,,4.555.10003
510637a0-ed94-4d63-a24d-f7f4f0785711,Robi Ferjančič,https://play-lh.googleusercontent.com/a/ACg8ocInruBcK1ZhMMPqmk0BwBQM-ID8S72ZM79oF5viFcy-dsdDfjw=mo,"I have Uber One. I tried to order food but, for a majority of restaurants it shows no drivers nearby. But funny enough, my friend, who is not Uber One, could order from same restaurants and of course pay for the delivery. This is ridiculous and it just shows unfair tricks by Uber to get more money.",1,1,4.555.10003,2024-12-12 22:11:04,,,4.555.10003
30f13cb4-ab90-4835-8625-6061ca388177,Vivek Fernandez,https://play-lh.googleusercontent.com/a/ACg8ocJiEMBBPJIY6LwNGIJKf0X0eDOFcbHRnx0n-wMF-cw9G5ySPg=mo,"Depending on the network connectivity and coverage, it might or might not work! Can be unreliable during any circumstance. Caveat Emptor! Update 18-apr-24: The dynamic pricing is pathetically skewed so no drivers want to accept low fare rides for a 30 km distance in the Navi Mumbai area, the app support function is HORRIBLE!!!Update05-DEC-24: Finding an uber is the worst experience now for us, with drivers either cancelling or asking if we can pay them in cash.",1,3,4.555.10003,2024-12-05 08:15:09,"Hey, please note that as the app performs all of it's functions using the internet, it requires a strong internet connection throughout to operate smoothly. Therefore, we request you to stay connected to the internet via a strong and fast connection for the best usage of the Uber app. For any further queries, write to us at t.uber.com/contact",2018-02-07 09:33:17,4.555.10003
b8948a16-f1ab-4a79-a689-56bdcc0fe60a,S Bros,https://play-lh.googleusercontent.com/a-/ALV-UjUVEv0SFPjZhTQzSBRiqr2fmSa-N-vLjXWQcPpJUI7QYl3VPmU-,"Uber was my favourite and have used it extensively for short and long distances but for the past some months it has become like one of the other apps in its category. The rates are on the higher side, the new promotional emails and notifications are fake, they don't actually provide discounts as claimed in this promos. The drivers are somewhat weird, one such driver stood at an incorrect location & waiting charges was billed.",3,56,4.556.10005,2024-12-14 13:43:56,,,4.556.10005
69c139df-90f3-4906-a005-68659e906989,Sridevi Thalanki,https://play-lh.googleusercontent.com/a/ACg8ocJjeCMK06xRNJNZGERwVQfAREZzDPNbEmeS5G1jodFA2kABqg=mo,"Worst experience ever I wouldn't recommend this app at all , I had a appointment for passport renewal at 2pm pm so I started booking from 12 00 literally they couldn't even fetch a vehicle for 12kms distance even tho it's booked the driver calls and cancels the ride . Not at all reliable",1,2,4.555.10003,2024-12-11 11:42:06,,,4.555.10003
308d7718-ddcd-4734-93f5-38dfce0b34cd,ANJALI REDDY,https://play-lh.googleusercontent.com/a-/ALV-UjX_8ws8uDIFY9Ob2UhL7sxqWSfCQlSGfbucM6-XtBhZNOnBTuMc,"I booked a ride with Uber and it showed 1 minute away. However it took 23 minutes for the driver to reach me. I made it to my train by the skin of my teeth. Uber does not even have a number where one can call and speak to an executive. Very unprofessional, unreliable and unpredictable service.",1,1,4.555.10003,2024-12-13 03:48:49,,,4.555.10003
